"","contig","length","AL0002_S124","AL0003_S134","AL0004_S144","CH0001_S154","CH0002_S83","CH0006_S93","CH0012_S103","CH0016_S114","CH0018_S125","CH0019_S135","CH0020_S145","CH0022_S155","CH0023_S84","CH0030_S94","CH0035_S104","CH0038_S115","CH0039_S126","CH0050_S136","CH0055_S146","DU0002_S32","DU0004_S42","DU0005_S52","DU0007_S62","DU0010_S72","DU0012_S82","DU0013_S11","DU0017_S22","DU0019_S112","DU0034_S123","DU0038_S133","DU0047_S143","DU0058_S153","DU0059_S163","DU0063_S92","DU0064_S102","DU0071_S113","DU0074_S29","DU0076_S26","DU0077_S3","DU0083_S1","DU0087_S4","DU0089_S14","DU0099_S24","IT103_S55","IT11_S34","IT148_S66","IT173_S76","IT197_S5","IT202_S15","IT222_S25","IT226_S35","IT230_S45","IT236_S56","IT254_S67","IT257_S77","IT261_S6","IT271_S16","IT309_S26","IT311_S36","IT315_S46","IT323_S57","IT337_S68","IT338_S78","IT339_S7","IT361_S17","IT381_S27","IT52_S44","IT85_S58","KL0002_S156","KL0003_S85","KL0004_S95","KL0006_S105","KL0007_S116","KL0008_S127","KL0009_S137","KL0010_S147","KL0011_S157","KL0012_S10","KL0013_S86","KL0014_S96","KL0016_S106","KL0017_S117","KL0018_S128","KL0019_S138","KL0020_S37","KL0021_S148","KL0022_S158","KL0023_S87","KL0024_S97","KL0025_S107","KL0026_S118","KL0027_S129","KL0028_S139","KL0029_S149","KL0031_S159","KL0035_S88","KL0036_S98","KL0037_S108","KL0039_S119","KL0040_S130","KL0041_S140","KL0042_S150","KL0043_S160","SBE0003_S40","SBE0004_S51","SBE0006_S62","SBE0007_S72","SBE0008_S1","SBE0009_S11","SBE0010_S21","SBE0011_S31","SBE0012_S41","SBE0015_S52","SBE0018_S63","SG0001_S89","SG0002_S99","SG0003_S109","SG0006_S120","SG0012_S131","SG0024_S141","SG0025_S151","SG0028_S161","SG0031_S90","TBE0001_S73","TBE0002_S2","TBE0003_S12","TBE0004_S22","TBE0005_S32","TBE0006_S42","TBE0007_S53","TBE0008_S64","TBE0009_S74","TBE0010_S3","TBE0011_S13","TBE0012_S23","TBE0013_S33","TBE0014_S43","TBE0015_S133","TBE0016_S142","TBS002_S63","TBS006_S66","TBS011_S40","TBS035_S33","TBS150_S43","TBS153_S71","TBS160_S28","TBS165_S41","TBS277_S78","TBS349_S69","TBS365_S81","TBS385_S73","TBS387_S47","TBS396_S4","TBS425_S56","TBS435_S44","TBS442_S70","TBS461_S37","TBS466_S7","TBS467_S17","TBS468_S59","TBS469_S60","TBS479_S75","TBS480_S80","TBS488_S21","TBS516_S25","TBS524_S49","TBS556_S34","TBS559_S20","TBS587_S9","TBS596_S14","TBS656_S45","TBS663_S5","TBS664_S8","TBS668_S51","TBS670_S12","TBS671_S67","TBS672_S48","TH0007_S20","TH0008_S30","TH0016_S54","TH0017_S65","TH0019_S75","TT0003_S100","TT0005_S110","TT0006_S121","TT0009_S132","TT0010_S142","TT0011_S152","TT0012_C1","TT0014_S162","TT0015_S91","TT0016_C1","TT0017_S101","TT0018_S111","TT0019_S122","TT0021_S48","TT0025_S1","TT0029_S64","TT0030_S59","TT0031_S69","TT0033_S79","TT0034_S8","TT0038_S18","TT0040_S47","TT0042_S28","TT0043_S38","TT0045_S49","TT0048_S60","TT0049_S70","TT0051_S80","TT0053_S9","TT0059_S19","TT0060_S29","TT0061_S39","TT0062_S50","TT0063_S61","TT0065_S71","TT0067_S81","TT0069_S10","TTS1106_S54","TTS1108_S15","TTS1111_S53","TTS1115_S50","TTS1116_S57","TTS1118_S65","TTS1120_S38","TTS1122_S79","TTS1123_S10","TTS1131_S31","TTS1134_S35","TTS1141_S18","TTS1146_S76","TTS1149_S46","TTS1160_S6","TTS1170_S27","TTS1188_S58","TTS1189_S61","TTS1194_S68","TTS1200_S77","TTS1203_S39","TTS1204_S2","TTS1205_S19","TTS1210_S64","TTS1212_S36","TTS1214_S16","TTS1223_S23","TTS1263_S30","TTS1272_S24","TTS1301_S13","TTS1320_S74","TTS1330_S55"
"161","k141_3326085.concoct_part_4",12846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1143,443,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162","k141_1492747.concoct_part_6",16940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163","k141_2963904.concoct_part_0",1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"164","k141_4063192.concoct_part_0",5645,0,0,0,2,38,0,0,0,0,0,0,0,0,0,15,0,1,2,1,0,6,172,0,131,0,0,89,35,67,2,0,224,52,26,22,0,6,150,120,0,27,46,12,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2,58,0,0,0,2,2,164,0,0,0,792,211,0,0,6,0,0,27,18,0,0,0,2,0,95,6,25,0,2,2,811,0,0,0,15,0,33,0,0,0,8,0,0,0,0,16,1,13,54,0,0,38,0,0,0,2,2,0,0,0,76,21,0,2,0,2,30,2,0,0,124,0,0,15,6,2,137,4,91,140,0,49,6,8,0,2,6,0,17,0,2,0,2,6,0,0,0,5,0,0,0,0,2,0,0,4,28,0,0,0,18,0,0,4,0,0,8,0,0,0,0,217,0,4,2,0,58,4,0,32,0,0,0,0,0,128,24,0,37,0,87,0,40,38,4,0,0,0,0,0,0,0,0,2,6,95,2,153,0,0,13,6,20,10,0,0,0,4,0,38,0,2,2,0,0,0,0,19,5,8,2,0,15,2,77,0,27,0,0,0,0,19,0
"165","k141_1493250.concoct_part_0",1582,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,2,0,10,0,0,1,6,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,6,0,0,30,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,6,0,0,6,0,10,9,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,60,0,6,0,0,0,0,0,0
"166","k141_1859114.concoct_part_0",1291,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,40,25,18,0,0,6,47,11,0,0,0,14,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,25,0,0,0,0,0,2,9,0,0,0,7,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,21,0,0,0,0,9,0,0,0,2,0,0,0,0,0,16,2,0,40,0,4,4,4,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,23,0,0,0,0,8,0,4,6,0,3,0,0,0,4,0,0,0,0,4,16,0,0,0,6,0,42,4,10,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,5,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,11,2,0,0,0,0,0
"167","k141_755914.concoct_part_1",10000,0,0,0,0,0,0,305,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,10,179,0,169,0,0,0,138,0,0,0,0,0,0,0,0,16,14,196,54,6,0,194,0,0,173,0,85,69,8,3,0,181,0,0,0,0,0,16,39,0,0,0,10,22,0,0,67,0,2,177,67,0,0,2,0,8,0,0,197,0,0,0,0,481,0,0,585,16,0,2,0,0,0,0,2,12,18,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,378,408,0,20,0,289,0,260,6,0,0,0,0,0,0,0,497,4,0,85,0,0,0,184,0,0,0,0,0,4,0,183,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,14,0,0,330,0,0,0,39,539,0,4,73,1,0,0,0,657,0,0,0,0,347,0,0,63,90,0,1,14,160,2,2,0,2,0,967,0,0,0,154,0,0,0,0,10,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,2,0,0,0,0,32,0,0,0,0,0,2,0
"168","k141_22797.concoct_part_0",6091,0,0,0,2,0,0,0,0,34,0,0,0,19,0,6,0,0,0,0,0,2,4,0,20,0,0,8,4,12,0,0,43,4,0,6,0,2,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,190,0,0,0,0,2,8,2,0,0,95,92,0,0,1,0,0,0,0,0,0,0,178,0,6,0,53,48,0,17,66,0,0,10,2,0,2,8,0,0,0,0,0,0,0,4,0,0,12,0,0,4,0,0,0,0,0,0,0,0,23,8,0,0,0,0,1,2,10,0,20,0,0,4,0,0,6,0,14,12,0,6,0,2,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,2,8,0,0,0,0,0,3,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,2,0,2,10,0,4,0,1,0,20,2,4,0,0,0,0,2,0,0,0,0,0,14,6,5,0,0,4,12,6,4,0,0,0,0,2,25,0,0,72,0,4,0,0,9,9,0,0,0,20,8,22,0,1,0,0,0,0,2,0
"169","k141_2226628.concoct_part_0",10539,0,0,0,12,8,0,18,0,0,0,0,0,5,0,16,0,0,3,0,0,9,85,0,250,0,0,50,80,47,2,0,85,172,4,18,3,4,44,61,0,13,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,54,0,0,0,0,0,33,0,0,2,6,178,4,0,7,3,0,9,20,0,0,0,47,0,102,0,186,10,6,0,69,0,0,3,1,0,17,0,0,0,0,0,0,0,0,5,0,28,8,0,0,21,0,0,0,0,2,3,0,0,96,29,0,0,0,0,23,2,18,0,52,0,0,7,0,0,46,1,48,172,0,13,3,9,0,0,0,0,20,0,13,0,1,0,0,0,0,6,2,0,777,4,0,0,3,2,47,0,0,0,4,0,0,4,0,0,20,0,0,2,0,62,0,2,8,0,8,0,0,24,2,0,0,0,0,91,18,4,11,0,60,0,68,7,8,0,0,0,3,1,0,0,5,2,6,98,3,16,0,0,40,25,4,12,2,0,2,8,0,13,2,4,8,0,6,2,0,14,6,11,0,0,4,5,87,0,68,2,0,0,0,5,0
"170","k141_3696317.concoct_part_0",1471,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,2,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,2,0,0,0,16,0,0,9,0,0,0,0,2,13,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,10,0,29,14,0,0,0,0,0,0,0,0,0,0,0,66,2,4,0,0,12,27,12,0,0,0,2,6,1,21,0,0,6,0,4,0,0,22,8,0,0,0,4,0,20,0,6,0,2,2,0,6,0
"171","k141_1493779.concoct_part_0",1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"172","k141_3328094.concoct_part_0",3218,0,0,0,2,0,0,6,0,0,0,0,0,24,0,17,0,0,0,0,0,19,20,0,8,0,0,0,2,0,0,0,10,9,0,0,0,2,14,46,0,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,2,6,0,0,0,73,0,2,0,375,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,25,4,0,0,0,0,0,6,0,0,53,0,0,4,0,0,4,0,2,27,0,0,0,0,0,0,2,0,31,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,0,2,0,0,2,0,0,1,0,0,0,0,0,13,14,0,18,0,41,0,55,14,11,0,0,0,0,2,0,0,0,0,0,202,0,7,0,0,211,11,2,0,0,0,4,4,0,2,0,0,8,0,0,0,0,0,0,0,4,0,0,2,21,0,0,0,0,0,0,0,0
"173","k141_2227304.concoct_part_0",3697,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,79,0,0,13,0,0,0,0,2,14,0,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,9,0,52,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,4,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0
"174","k141_2227344.concoct_part_0",1260,0,0,0,4,2,0,0,0,0,0,0,0,37,0,1,0,0,2,0,0,4,196,0,83,0,0,7,2,45,0,0,84,8,0,7,4,0,11,68,0,9,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,44,0,2,0,0,0,148,2,0,1,134,19,0,0,0,2,0,19,3,0,0,0,14,0,15,0,464,0,0,0,1245,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,21,0,0,31,0,0,0,0,0,4,0,0,169,7,0,0,0,0,6,2,0,0,108,0,0,20,0,0,52,0,20,122,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,30,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,0,4,0,5,0,0,52,2,0,0,7,0,561,132,0,19,0,37,0,22,25,1,0,0,0,0,0,0,0,0,0,0,226,4,34,0,2,146,1,3,2,0,0,0,5,1,115,0,4,5,0,0,0,0,7,3,0,9,0,7,0,55,0,7,0,0,0,0,3,0
"175","k141_1494789.concoct_part_0",2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,0,0,0,0,0,0,0,0
"176","k141_2597169.concoct_part_0",1229,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,66,0,43,0,0,4,2,12,0,0,4,6,2,6,8,0,12,54,0,4,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,6,0,0,0,0,27,4,0,0,0,0,4,0,0,0,0,8,0,6,0,162,36,2,2,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,14,2,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,40,8,0,1,0,25,0,9,4,5,0,0,0,0,0,0,0,0,0,0,34,0,6,0,0,3,2,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,8,2,0,0,0,3,6,0,0,0,0,0,0,6,0
"177","k141_2966273.concoct_part_0",5839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,16,0,0,0,8,20,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,4,0,15,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,13,0,0,0,10,0,0,2,0,0,0,0,0,37,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,24,0,8,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,2,10,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,0,0,2,0,6,0,0,0,0,6,0
"178","k141_1129440.concoct_part_0",6023,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
"179","k141_757278.concoct_part_0",4333,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,0,6,0,0,0,0,0,0,0,0,0,0,2,102,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,24,6,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,2,0,0,0,2,0,2,0,0,16,0,0,0,0,6,0,0,0,0,2,0,70,0,2,0,0,0,0,0,0
"180","k141_2966346.concoct_part_0",3007,0,0,0,57,273,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,41,2,96,0,0,0,0,5,0,0,0,0,0,0,2,8,0,0,2,0,0,0,0,0,0,0,3,22,0,0,0,6,0,0,12,0,0,2,337,0,0,0,0,0,0,0,0,0,0,59,10,0,0,0,0,0,273,0,1,0,12,0,0,0,19,4,0,0,50,0,0,2,0,0,0,0,0,12,0,103,109,0,0,462,0,0,1,2,0,0,0,2,4,28,0,0,0,4,33,0,52,0,6,4,0,0,1,0,17,4,440,67,0,2,10,82,0,0,6,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,299,0,0,0,0,0,0,0,0,0,8,0,0,4,0,2972,0,1,25,4,36,0,0,109,0,0,0,2,0,270,0,0,63,0,19,0,12,44,2,0,0,2,14,1,0,0,0,0,6,15,0,87,4,0,0,0,5,8,0,0,0,2,2,0,0,0,0,0,0,0,0,1956,14,2,0,0,0,0,272,0,0,0,0,0,0,0,0
"181","k141_1494921.concoct_part_2",10000,0,2,0,0,1,0,363,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,2,0,0,8,227,0,228,0,0,0,155,0,0,0,0,0,0,0,0,12,8,233,46,10,0,276,0,0,265,0,78,123,16,4,0,162,0,0,0,0,0,20,39,0,0,0,6,36,0,0,88,2,0,185,56,0,0,6,0,7,0,0,210,0,0,4,0,503,2,0,512,8,0,2,0,0,0,0,0,34,32,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,411,364,0,21,0,282,0,269,8,0,0,0,0,0,0,0,543,0,0,93,0,0,0,199,0,0,0,0,0,0,0,285,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,17,0,0,333,0,0,0,40,603,0,10,85,0,0,0,0,728,0,0,0,0,362,0,0,68,72,0,2,10,206,0,0,0,6,0,976,0,0,0,141,0,0,0,0,16,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28,0,0,0,0,0,0,0
"182","k141_1494921.concoct_part_3",10000,0,0,0,0,0,0,328,0,0,0,2,0,7,0,2,0,0,0,0,0,0,0,0,0,1,1,0,9,214,0,207,0,0,0,150,0,0,0,0,0,0,0,0,5,6,198,40,14,0,166,0,0,210,0,85,91,13,0,0,141,0,0,0,0,0,12,49,1,0,0,10,22,0,0,82,0,2,169,68,0,0,4,0,4,0,0,193,0,0,2,0,474,0,0,630,120,0,0,0,0,0,0,0,20,24,126,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,374,367,0,4,0,290,0,284,4,0,0,0,0,0,0,0,579,2,0,83,0,0,0,252,0,0,0,0,0,6,0,274,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,255,0,0,0,0,1,0,0,19,0,0,343,0,0,0,35,613,0,2,65,0,0,0,0,713,0,0,0,0,413,0,2,74,105,0,2,6,204,4,0,0,0,0,973,0,0,0,134,0,0,0,0,14,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0
